Year,Month,State,Primary Mode,Etiology,Serotype or Genotype,Etiology Status,Setting,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths,Food Vehicle,Food Contaminated Ingredient,IFSAC Category,Water Exposure,Water Type,Animal Type,Animal Type Specify,Water Status
2016,8,Missouri,Person-to-person,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Child day care,6,3,6,0,6,,,,,,,,
2016,8,Wisconsin,Indeterminate/Other/Unknown,"Cryptosporidium unknown; Escherichia coli, Shiga toxin-producing",unknown,Confirmed; Suspected,Private home/residence,7,0,7,0,7,,,,,,,,
2016,8,Ohio,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",unknown,Suspected,Unknown,2,2,2,0,2,,,,,,,,
2016,3,Michigan,Food,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",other; unknown,Confirmed; Confirmed,Restaurant - Sit-down dining,7,1,7,0,7,"sandwich, ham/cheese; cheese, unspecified, unpasteurized; hamburger","other cheese, unpasteurized; multiple cheeses, unpasteurized; cheddar cheese, unpasteurized",Dairy,,,,,
2016,8,Tennessee,Person-to-person,"Cryptosporidium; Escherichia coli, Enteropathogenic",,Suspected; Suspected,Child day care,13,0,13,0,13,,,,,,,
2016,8,Kansas,Person-to-person,"Escherichia coli, Enteropathogenic",unknown,Suspected,School/college/university,125,0,125,0,125,,,,,,,
2016,8,Georgia,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - Sit-down dining,4,2,4,0,4,,,,,,,
2016,9,Missouri,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Festival/fair,26,1,26,0,26,,,,,,,
2015,12,Multistate,Food,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",O121; O26:NM,Confirmed; Confirmed,,56,16,49,0,47,flour,,Grains-Beans,,,,
2016,6,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157,Confirmed,,11,7,10,0,10,ground beef,,Beef,,,,
2016,6,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",11,4,11,0,11,"iceberg lettuce, unspecified",,Vegetable Row Crops,,,,
2016,8,Pennsylvania,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,"Fair, festival, other temp or mobile services",5,3,5,0,5,hoagies,"peppers, yellow; steak",Multiple,,,,
2016,9,Kansas,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,"Fair, festival, other temp or mobile services; Farm/dairy",56,10,56,0,56,"apple cider, unspecified","apple cider, unpasteurized",Fruits,,,,
2015,8,Vermont,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - Sit-down dining,12,0,12,0,12,"ground beef, hamburger",,Beef,,,,
2016,10,Connecticut,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,"Restaurant - Sit-down dining; Fair, festival, other temp or mobile services",5,2,5,0,5,hummus wrap; falafel wrap,,Multiple,,,,
2016,10,New Mexico,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Unknown,3,2,3,0,3,,,,,,,
2016,10,Tennessee,Animal Contact,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",O111; O157:H7,Suspected; Confirmed,,4,2,4,0,4,,,,,,Sheep or goats; Other poultry; Other (specify),goats; chicken; donkey
2016,8,Michigan,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,4,2,4,0,4,"milk, unpasteurized","milk, unpasteurized",Dairy,,,,
2016,8,Colorado,Animal Contact,"Escherichia coli, Shiga toxin-producing",O157:H7,Suspected,,5,0,4,0,4,,,,,,Cattle; Pig; Sheep or goats; Sheep or goats; Other poultry,"Cattle; Pig/hog (domestic); Sheep; Goat; Poultry, other"
2016,5,Massachusetts,Indeterminate/Other/Unknown,"Escherichia coli, Enteropathogenic",O126,Confirmed,"Other, specify",2,1,2,0,2,,,,,,,
2016,12,Minnesota,Person-to-person,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Child day care,2,0,2,0,2,,,,,,,
2016,12,Tennessee,Food,"Staphylococcus aureus; Norovirus Genogroup I; Escherichia coli, Enteroaggregative",,Suspected; Suspected; Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,
2016,9,West Virginia,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,"Other, specify",2,0,2,0,2,,,,,,,
2016,12,Mississippi,Food,"Escherichia coli, Enteropathogenic; Escherichia coli, Enteroaggregative; Escherichia coli, Enterotoxigenic; Escherichia coli, Enteroinvasive",,Suspected; Suspected; Suspected; Suspected,Restaurant - Sit-down dining,205,1,205,0,205,crab salad,,Multiple,,,,
2017,1,Wisconsin,Person-to-person,"Escherichia coli, Enteropathogenic",unknown,Suspected,Long-term care/nursing home/assisted living facility,13,0,13,0,13,,,,,,,
2016,12,Oregon,Food,"Escherichia coli, Shiga toxin-producing; Salmonella enterica; Salmonella enterica","O157; I 4,[5],12:i:-; Saintpaul",Suspected; Suspected; Suspected,Private home/residence,3,,,0,3,whole pig,pork,Pork,,,,
2016,6,Ohio,Animal Contact,"Escherichia coli, Shiga toxin-producing; Campylobacter jejuni",O157:H7; ,Suspected; Suspected,,2,0,2,0,2,,,,,,Cattle; Other poultry,"Cattle, calf; Chicken"
2017,1,Ohio,Person-to-person,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Shelter/group home/transitional housing,4,2,4,0,4,,,,,,,
2016,8,Washington,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - Sit-down dining,9,3,7,0,7,,,,,,,
2017,2,Pennsylvania,Person-to-person,"Escherichia coli, Shiga toxin-producing",O45:H2,Suspected,Private home/residence,3,0,3,0,3,,,,,,,
2016,9,Washington,Food,"Escherichia coli, Shiga toxin-producing",O157:NM (H-),Confirmed,Restaurant - Sit-down dining,4,1,4,0,4,,,,,,,
2017,2,Ohio,Indeterminate/Other/Unknown,"Shigella; Escherichia coli, Enteropathogenic",unknown,Suspected; Suspected,School/college/university,15,0,15,0,15,,,,,,,
2016,11,Alabama,Food,"Norovirus Genogroup I; Escherichia coli, Enteroaggregative",,Confirmed; Confirmed,Private home/residence,17,0,17,0,17,,,,,,,
2017,1,Texas,Environmental contamination other than food/water,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Festival/fair,4,1,4,0,4,,,,,,,
2016,6,Alaska,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing; Salmonella other",O157; ,Suspected; Suspected,Child day care,9,1,9,0,9,,,,,,,
2016,8,Washington,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,
2016,10,Maryland,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Suspected,Private home/residence,5,1,5,0,5,,,
2017,3,Minnesota,Person-to-person,"Adenovirus F; Escherichia coli, Enteroaggregative",41; unknown,Confirmed; Suspected,Child day care,5,0,5,0,5,,,
2016,12,Washington,Food,"Escherichia coli, Enteroinvasive",,Suspected,Caterer (food prepared off-site from where served),23,1,23,0,23,,,
2017,3,Massachusetts,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter); Caterer (food prepared off-site from where served)",16,9,14,0,16,,,
2017,1,Pennsylvania,Animal Contact,"Escherichia coli, Shiga toxin-producing",unknown,Confirmed,,4,0,4,0,4,,,
2016,4,Tennessee,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Festival/fair,22,4,16,0,17,,,
2016,9,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Unknown,20,7,14,2,14,,,
1998,7,Utah,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Prison/jail,10,5,10,0,10,"ground beef, hamburger",ground beef,Beef
2017,3,Texas,Indeterminate/Other/Unknown,"Escherichia coli, Other",Other,Confirmed,Festival/fair,4,0,0,0,0,,,
2017,5,Virginia,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing; Campylobacter unknown; Rotavirus",O157:H7; O26; unknown; ; ,Confirmed; Suspected; Suspected; Confirmed; Suspected,Event space,20,0,18,0,18,,,
2017,5,Minnesota,Person-to-person,"Escherichia coli, Shiga toxin-producing",O121,Confirmed,Child day care,12,0,12,0,12,,,
2017,5,Virginia,Person-to-person,"Escherichia coli, Shiga toxin-producing",O157,Confirmed,Hospital,2,1,2,0,2,,,
2017,5,Texas,Food,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",O157:H7; other; O157:H7,Suspected; Suspected; Confirmed,Farm/dairy,4,2,4,0,4,"milk, whole milk unpasteurized",,Dairy
2017,2,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O121,Confirmed,Private home/residence,7,2,5,0,5,flour,,Grains-Beans
2017,2,Puerto Rico,Person-to-person,"Norovirus unknown; Escherichia coli, Enteroaggregative; Escherichia coli, Enteropathogenic; Sapovirus",,Confirmed; Confirmed; Confirmed; Confirmed,,12,0,12,0,12,,,
2017,6,Iowa,Person-to-person,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Child day care,6,0,6,0,6,,,
2017,4,Puerto Rico,Indeterminate/Other/Unknown,"Cryptosporidium; Sapovirus; Escherichia coli, Enteropathogenic; Escherichia coli, Enterotoxigenic",,Confirmed; Confirmed; Confirmed; Confirmed,Unknown,3,1,3,0,3,,,,,,,
2017,4,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Unknown,9,3,8,0,8,,,,,,,
2017,5,Texas,Person-to-person,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Child day care,2,0,2,0,2,,,,,,,
2017,6,Wisconsin,Person-to-person,"Norovirus Genogroup I; Escherichia coli, Enteropathogenic",GI.P7 - GI.7; unknown,Confirmed; Suspected,Camp,28,0,28,0,28,,,,,,,
2017,6,Virginia,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",O157:NM (H-),Confirmed,Private home/residence,4,2,4,0,4,,,,,,,
2016,6,Illinois,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,,96,19,,0,,cilantro,,Herbs,,,,
2017,7,Virginia,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,"Other, specify",4,3,4,0,4,,,,,,,
2017,7,Minnesota,Person-to-person,"Escherichia coli, Shiga toxin-producing",unknown,Confirmed,Child day care,5,0,5,0,5,,,,,,,
2017,7,Ohio,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Caterer (food prepared off-site from where served); Camp,37,2,13,0,13,,,,,,,
2017,6,Multistate,Animal Contact,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,,7,6,7,1,7,,,,,,,
2017,6,Minnesota,Person-to-person,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",O157:H7; O157:H7,Confirmed; Suspected,Child day care,8,0,8,0,8,,,,,,,
2017,7,Wisconsin,Food,"Salmonella enterica; Salmonella enterica; Escherichia coli, Shiga toxin-producing","I 4,[5],12:i:-; Newport; unknown",Confirmed; Suspected; Suspected,Private home/residence,36,3,35,0,36,pork,,Pork,,,,
2017,7,Minnesota,Animal Contact,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",O111; O26,Confirmed; Suspected,"Other, specify",21,2,20,0,21,,,,,,Sheep or goats; Other (specify); Sheep or goats,angora goats; alpacas; sheep
2017,7,Connecticut,Food,"Escherichia coli, Enteroaggregative; Escherichia coli, Enteropathogenic",,Confirmed; Suspected,Restaurant - Sit-down dining,37,0,37,0,37,,,,,,,
2017,8,Minnesota,Person-to-person,"Escherichia coli, Enteropathogenic",unknown,Suspected,Child day care,3,0,3,0,3,,,,,,,
2017,8,Ohio,Person-to-person,"Escherichia coli, Shiga toxin-producing",O103,Confirmed,Child day care,4,0,4,0,4,,,,,,,
2017,8,Wisconsin,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",O157,Confirmed,Private home/residence,13,4,13,0,13,,,
2017,8,Kansas,Person-to-person,"Escherichia coli, Enteroinvasive",O124,Confirmed,School/college/university,14,3,14,0,14,,,
2017,9,Pennsylvania,Animal Contact,"Escherichia coli, Shiga toxin-producing",O45:H2,Confirmed,,4,2,4,0,4,,,
2017,8,Nebraska,Animal Contact,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,,3,1,3,0,3,,,
2017,9,Massachusetts,Food,"Escherichia coli, Shiga toxin-producing",O45:H2,Suspected,Caterer (food prepared off-site from where served),4,2,2,0,0,lamb kafta,,Multiple
2016,10,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157,Confirmed,,13,10,13,1,13,,,
2016,4,Multistate,Food,"Escherichia coli, Shiga toxin-producing",other,Confirmed,,4,0,4,0,4,,,
2017,1,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Other,32,12,32,0,32,soy butter,,Nuts-Seeds
2017,9,Iowa,Person-to-person,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",O157:H7; ,Confirmed; Suspected,Child day care,5,2,5,0,5,,,
2017,9,Minnesota,Food,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",O157:H7; O91:H14,Confirmed; Confirmed,Restaurant - Sit-down dining,11,4,11,0,11,falafel,,Multiple
2017,8,Pennsylvania,Person-to-person,"Escherichia coli, Shiga toxin-producing",O111,Confirmed,Child day care,7,0,7,0,7,,,
2017,7,Wisconsin,Animal Contact,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,,2,1,2,0,2,,,
2017,10,South Carolina,Person-to-person,"Adenovirus F; Escherichia coli, Enteropathogenic; Clostridium difficile",unknown; unknown; ,Confirmed; Confirmed; Confirmed,Child day care,7,0,7,0,7,,,
2017,9,Oregon,Food,"Escherichia coli, Shiga toxin-producing",O103,Confirmed,Other,13,2,13,0,13,,,
2017,10,South Carolina,Food,"Escherichia coli, Enterotoxigenic; Escherichia coli, Enteropathogenic; Escherichia coli, Enteroaggregative",unknown; unknown; unknown,Suspected; Suspected; Suspected,Prison/jail,34,0,34,0,34,,,
2017,9,Oregon,Food,"Escherichia coli, Shiga toxin-producing",O26,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,,,
2017,6,Texas,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",O157:H7,Suspected,Festival/fair,2,1,2,1,2,,,,,,,
2017,9,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O26,Confirmed,Unknown,8,3,7,0,7,spinach,,Vegetable Row Crops,,,,
2017,11,Wisconsin,Person-to-person,"Escherichia coli, Enteropathogenic",unknown,Suspected,Long-term care/nursing home/assisted living facility,6,0,6,0,6,,,,,,,
2017,5,Illinois,Food,"Campylobacter jejuni; Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing; Cryptosporidium",O145; O111; ,Confirmed; Suspected; Suspected; Confirmed,Farm/dairy,11,1,11,0,11,"milk, unpasteurized",n/a,Dairy,,,,
2017,10,Kansas,Person-to-person,"Escherichia coli, Shiga toxin-producing",O26,Confirmed,Child day care,8,0,8,0,8,,,,,,,
2017,9,Kansas,Person-to-person,"Escherichia coli, Shiga toxin-producing",O157,Confirmed,Private home/residence,6,5,6,0,6,,,,,,,
2017,9,Kansas,Person-to-person,"Escherichia coli, Shiga toxin-producing",O121,Confirmed,Child day care,4,0,4,0,4,,,,,,,
2017,3,Nebraska,Animal Contact,"Escherichia coli, Shiga toxin-producing",O26,Confirmed,,6,1,6,0,6,,,,,,Cattle,bucket calves
2017,11,Texas,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",O157,Confirmed,School/college/university,3,1,3,0,3,,,,,,,
2017,12,Pennsylvania,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",O121:H19; unknown,Confirmed; Suspected,Private home/residence,2,0,2,0,2,,,,,,,
2017,12,Wisconsin,Food,"Escherichia coli, Enterotoxigenic",,Confirmed,Religious facility,41,0,41,0,41,,,,,,,
2017,9,Texas,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Hospital,3,1,3,0,3,,,,,,,
2017,8,Idaho,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",O26,Suspected,"Other, specify",3,0,3,0,3,,,,,,,
2017,9,Colorado,Food,"Escherichia coli, Shiga toxin-producing",O26,Confirmed,Restaurant - other or unknown type; Private home/residence; School/college/university,6,1,6,0,6,spinach,spinach,Vegetable Row Crops,,,,
2017,12,Missouri,Food,"Escherichia coli, Shiga toxin-producing",O26,Confirmed,Other,14,5,14,0,14,,,,,,,
2017,4,California,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Religious facility,9,4,6,0,6,lamb,lamb,Other Meat,,,,
2017,1,Colorado,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",O157; other,Confirmed; Confirmed,Event space,5,2,5,0,5,,,,,,,,
2017,9,Pennsylvania,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,3,1,3,0,3,,,,,,,,
2017,7,Texas,Food,"Escherichia coli, Shiga toxin-producing",unknown,Suspected,Unknown,4,0,4,0,4,,,,,,,,
2017,10,California,Food,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",O26; O157,Confirmed; Confirmed,Other,244,29,244,0,244,,,,,,,,
2017,11,Maryland,Indeterminate/Other/Unknown,"Norovirus Genogroup I; Vibrio parahaemolyticus; Escherichia coli, Enteropathogenic; Other - Bacterium",GI.P6 - GI.6; ; unknown; ,Confirmed; Suspected; Suspected; Suspected,Festival/fair,178,0,178,0,178,,,,,,,,
2017,9,Colorado,Water,"Escherichia coli, Shiga toxin-producing",O121,Confirmed,Club (Requires Membership),6,2,6,0,6,,,,Recreational water -- treated,Pool - Swimming Pool,,,Cleaned
2017,10,Maryland,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,3,1,3,0,3,,,,,,,,
2017,9,Vermont,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Farm/dairy,2,1,2,0,2,"ground beef, hamburger","beef, raw",Beef,,,,,
2017,10,Alabama,Food,"Escherichia coli, Enteropathogenic; Escherichia coli, Enterotoxigenic; Clostridium perfringens",unknown; unknown; ,Suspected; Suspected; Confirmed,Caterer (food prepared off-site from where served),90,0,90,0,90,"chicken, pulled",,Chicken,,,,,
2017,7,Utah,Water,"Campylobacter jejuni; Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed; Suspected,Farm/Agricultural Setting,3,1,3,0,3,,,,Recreational water -- untreated,Other,,,Cleaned
2017,6,Utah,Water,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Park - Community/Municipal,6,3,6,0,6,,,,Recreational water -- treated,Fountain(s) - Interactive,,,Cleaned
2017,10,Alabama,Person-to-person,"Sapovirus; Adenovirus; Other - Virus; Other - Virus; Escherichia coli, Enteropathogenic; Norovirus Genogroup II; Clostridium difficile",unknown; ; ,Confirmed; Suspected; Confirmed; Suspected; Suspected; Suspected; Confirmed,Child day care,28,0,0,0,0,,,,,,,,
2017,10,Alabama,Indeterminate/Other/Unknown,"Escherichia coli, Enteroaggregative",unknown,Suspected,School/college/university,6,0,0,0,0,,,,,,,,
2017,8,Wyoming,Food,"Escherichia coli, Shiga toxin-producing",O145,Confirmed,Unknown,3,2,3,0,3,,,,,,,,
2017,12,Wisconsin,Food,"Escherichia coli, Shiga toxin-producing",O157,Confirmed,School/college/university,3,3,3,0,3,mixed green salad,,Vegetable Row Crops,,,,,
2017,8,Washington,Animal Contact,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,,3,2,3,0,3,,,,,,,,
2017,8,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining; Other",68,18,62,0,68,"spring salad; baby leaf, unspecified; mizuna",arugula; leafy green; leafy green; leafy green,Vegetable Row Crops,,,,
2017,7,Colorado,Animal Contact,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",O157:H7; unknown,Confirmed; Confirmed,,18,3,18,0,18,,,,,,Pig; Other (specify); Sheep or goats,; Goat; 
2017,11,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Unknown,25,9,21,1,21,leafy greens,,Vegetable Row Crops,,,,
2017,3,Idaho,Environmental contamination other than food/water,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,"Other, specify",3,1,3,0,3,,,,,,,
2017,5,Idaho,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",O121,Suspected,"Other, specify",3,0,3,0,3,,,,,,,
2017,5,Idaho,Animal Contact,"Escherichia coli, Shiga toxin-producing",O26,Confirmed,,2,0,2,0,2,,,,,,Cattle,calves
2017,12,Alabama,Person-to-person,"Norovirus Genogroup II; Norovirus unknown; Norovirus Genogroup I; Clostridium difficile; Escherichia coli, Enteropathogenic",unknown - unknown; ; unknown - unknown; ; unknown,Confirmed; Confirmed; Suspected; Suspected; Suspected,Long-term care/nursing home/assisted living facility,39,2,39,0,39,,,,,,,
2015,6,New York,Person-to-person,"Clostridium difficile; Escherichia coli, Enteropathogenic",,Confirmed; Suspected,,80,,,,,,,,,,,
2015,12,New York,Person-to-person,"Escherichia coli, Other; Salmonella",,Suspected; Suspected,,21,,,,,,,,,,,
